83.19211	40.49944	225.55273	31.867878
84.61552	34.46442	173.75491	19.46212
65.1497	28.669306	170.44426	41.80287
89.95153	22.068104	185.48755	29.762798
68.72107	35.13172	225.88808	37.83298
56.233376	27.644234	172.50293	53.404594
61.512188	25.864473	157.33371	34.273167
61.389496	34.73312	217.81035	34.056232
51.49115	27.344275	157.47997	50.933254
59.520752	27.816105	160.54196	35.21415
52.433475	29.39529	173.25078	37.257854
74.3812	23.963589	165.63786	15.984449
83.94203	33.782894	216.1737	31.984327
66.691734	27.818928	191.65366	23.672146
53.344418	35.974747	236.73093	24.90566
41.669262	24.695938	174.53632	36.33177
56.095993	33.120182	168.53299	44.668938
40.08998	29.6002	172.22499	33.298843
64.42931	25.142803	145.21767	27.464037
83.04748	33.218586	222.83075	39.023514
83.88045	37.277485	180.90883	24.936256
51.08983	19.09271	157.21022	39.062244
99.86252	20.323498	162.6732	27.213566
86.50814	34.90865	201.40038	34.025436
39.77068	29.685791	169.95433	36.353546
39.170544	26.601349	169.80342	29.258053
56.705902	22.754673	155.93694	36.16624
63.401894	29.257858	167.47954	31.441593
64.887726	29.385748	170.31255	24.709166
44.94418	23.890144	147.96321	40.56681
63.653954	37.592377	186.49376	19.493736
62.516693	22.323566	150.70781	51.35972
77.4886	23.832056	167.86592	24.866371
52.788025	26.575588	139.00587	35.176815
91.31109	25.78295	184.61989	22.680319
67.07697	27.990116	165.1965	34.454727
62.57125	26.138388	163.74731	33.968925
57.915794	28.073452	166.06949	15.3048115
39.73387	35.425617	204.0239	31.129774
42.8447	31.8376	164.79504	28.98763
56.598137	33.136036	187.22858	36.873684
90.73986	30.167753	188.23773	26.90154
62.50245	32.846703	227.30728	18.63038
77.81455	28.999666	187.47487	35.86383
46.503716	21.256826	125.43239	46.288548
77.9741	31.028505	178.782	31.72045
60.47158	29.724962	203.8701	26.407358
90.33421	25.029531	163.7336	29.285772
69.93609	34.271366	195.84772	31.961813
64.33921	25.181168	161.53264	37.19789
57.5921	30.783	160.8945	21.123798
70.6609	22.007404	158.85442	36.319565
63.002552	28.068554	176.83383	42.211132
66.37397	33.99454	189.81633	45.44561
68.14689	24.392979	169.00162	36.82375
32.515923	24.907581	171.57945	45.975567
85.92772	24.730766	160.48474	27.001429
55.349358	31.482832	163.7946	27.161165
61.73142	32.230103	194.4016	32.885574
65.822395	36.88673	200.94894	32.271347
37.677673	27.863544	205.08311	47.530437
53.867584	26.384485	157.77853	36.082424
53.727192	18.86961	162.5662	31.744877
84.831825	39.103615	195.86263	32.35699
59.42282	33.498035	173.92815	43.128155
71.24872	25.970974	167.11024	33.39682
23.40721	21.976038	241.66878	22.52117
49.26265	36.361145	178.09715	36.470695
63.261757	27.232073	183.32901	24.958523
67.80807	27.27208	158.35881	44.470493
77.35689	33.260944	191.50996	31.441734
71.97053	18.693424	136.62253	24.105877
84.714096	31.373362	212.34673	33.07229
55.89379	32.83486	181.72328	35.925762
56.799862	31.34544	216.67017	37.085274
63.788696	38.746593	192.11134	30.104155
66.78427	34.92823	205.32724	30.589613
76.59871	33.366	199.05878	24.525072
58.883213	30.474117	177.90529	29.453562
58.68634	25.290241	163.5839	32.531372
70.87172	32.52411	196.50597	35.08898
94.263054	20.820204	179.69572	24.729206
64.34297	32.68049	226.31224	21.628109
62.7832	32.055733	193.50017	39.53973
84.6669	24.970016	154.37933	30.08075
73.78167	35.20998	206.05315	24.018364
46.36408	24.906551	180.5938	35.24344
80.673676	28.392086	163.60678	32.398403
73.19958	26.164349	152.70552	29.823717
51.901752	31.415174	187.62657	34.124958
73.96309	25.167315	193.92346	20.327564
60.863922	27.985384	175.81325	44.726727
59.86329	29.568195	170.30908	34.84011
51.51083	25.346785	163.78894	27.309782
55.939903	28.61543	182.47157	40.247307
88.322	35.175304	200.50801	27.149446
61.67012	39.943295	191.12645	35.728943
76.66699	20.2106	151.47887	22.14996
81.61089	30.324358	178.26437	34.179996
67.05058	32.30613	199.76895	32.35352
72.4511	29.175045	169.74944	24.372152
60.621777	28.17433	165.12434	29.05168
93.93097	41.345364	185.80835	15.794404
53.489704	29.758694	194.80354	41.675816
65.586174	25.079716	191.03171	46.41155
50.870026	29.388412	157.6616	24.33938
79.4716	28.490707	233.39195	33.76395
50.347927	29.072292	158.37729	39.26013
171.9946	10.611868	203.37137	15.457136
72.08045	30.123459	172.1048	34.92614
61.890617	28.33443	159.30254	34.380302
65.81251	33.625244	177.65163	35.46614
62.64948	28.282948	168.16695	49.943974
51.60172	29.063992	160.7254	37.603195
93.39371	33.96214	169.41106	16.010551
72.06517	28.399681	175.34557	21.671429
112.24681	23.211922	180.18814	23.369347
97.763565	22.909605	168.68416	23.591497
67.923676	25.076809	156.16235	33.880753
67.1562	27.276766	184.94409	31.550306
103.0467	32.019585	204.36057	30.707949
35.21427	17.717707	107.60303	26.398355
71.68862	25.217474	162.15257	37.858738
88.32307	28.764723	159.62483	27.884125
47.604977	32.291183	161.74576	40.54717
56.67408	27.681824	179.2857	42.899387
55.787956	24.414902	182.7958	37.119976
65.60241	34.526024	191.40816	40.205463
92.88302	33.87264	169.41022	18.206564
73.18168	28.628767	189.24474	30.533705
55.922848	24.30355	164.49455	29.861134
57.13622	30.427628	181.55264	30.725582
75.70293	22.360582	149.94011	29.829887
41.418636	26.709576	139.34679	47.429626
54.45745	29.357443	181.1358	35.091057
40.525513	28.014881	175.70131	42.494083
59.569984	30.179586	149.39027	32.338467
85.994225	24.208809	160.2622	22.20295
44.94788	25.593098	137.86061	33.520275
67.13734	28.998735	154.57509	32.413822
77.50189	29.977797	160.13191	33.243614
66.77739	34.825886	207.19942	35.00419
47.292625	36.369812	198.7047	41.12436
94.21264	34.630306	238.08168	30.581638
77.52049	24.816685	181.18774	23.49924
40.79699	23.828915	233.75029	17.196833
91.61476	27.45697	176.81601	24.795898
53.28805	29.625637	206.11304	36.119038
81.23727	24.12869	173.4272	25.888294
119.53364	27.853361	202.29958	19.280478
51.57223	24.602467	138.11575	27.122133
91.42116	20.378305	170.6293	20.089437
80.913124	31.881065	226.70311	31.279026
83.74964	23.77778	205.34618	31.419287
59.318233	39.922512	218.213	24.303438
58.89936	30.795395	188.14641	33.284298
60.223232	25.044645	171.63402	35.476273
60.146988	27.051779	167.22336	43.892353
46.300083	24.111162	159.76196	41.668976
91.97793	18.695347	160.53902	29.655838
85.67154	37.177895	205.88522	25.18834
70.10506	22.049524	145.48758	37.80844
55.34185	27.148954	160.46643	41.206627
48.956715	31.34791	169.7167	31.729036
60.982018	19.259554	153.98941	32.91882
52.503613	22.672478	137.36789	50.400105
101.21541	40.199512	235.78613	27.527716
58.5254	32.688763	251.30229	18.757568
61.650703	21.71704	161.64294	41.65753
41.301483	28.548527	172.68979	46.70247
79.606224	32.78753	175.17993	33.175194
106.54582	25.221949	207.16632	34.317303
57.85132	31.367697	177.89857	36.200912
34.156918	20.244553	205.42236	38.983963
55.05456	30.282934	155.16258	26.590248
35.855606	31.77959	179.48517	46.707504
82.71825	29.156467	161.27838	33.965446
42.936806	33.540424	161.97246	43.61381
82.41997	29.781414	177.94308	33.647324
50.73247	25.011517	146.56229	42.879124
37.7216	31.195425	163.49973	42.622345
90.05539	35.200447	190.44104	19.33755
82.73829	23.285212	166.27525	28.302155
59.4122	28.735407	172.89322	39.595535
71.27208	26.493656	179.02809	26.1944
67.120056	26.403774	212.47365	42.541157
114.23262	15.924756	169.38931	28.598894
56.146275	31.827599	233.63974	37.44677
72.195946	19.84271	179.3338	29.694654
35.23427	24.31184	164.77235	40.963387
59.77501	26.027826	145.24905	26.403347
49.356663	29.149315	180.41096	23.10516
47.615932	26.244684	147.68536	43.096878
44.89964	31.70296	163.93307	38.431454
76.1079	23.251173	161.307	29.496004
68.11603	33.577915	197.57028	40.973087
34.507378	31.13515	200.77654	51.997196
116.00239	28.35905	184.71524	15.056916
40.104652	29.19573	212.89073	27.475718
69.08591	32.996185	195.73422	31.531364
70.05759	30.727955	192.741	30.656654
72.08548	32.47039	233.08876	37.962265
74.68135	26.691666	159.18916	25.483383
72.33846	26.15343	205.58922	46.81127
48.505157	34.14402	170.21866	44.09419
91.076256	34.867073	228.90941	24.372482
64.61248	26.662199	167.64026	34.48329
73.931076	26.702377	230.28221	16.10868
82.511284	34.745594	198.55394	36.13603
79.08048	34.149498	233.3095	29.015759
63.318775	26.161154	151.38466	25.236414
59.853485	33.108517	170.58241	36.558403
44.5812	29.13528	236.64253	32.130234
65.85045	34.888813	184.1252	30.75208
56.71522	35.096043	244.59084	28.091185
45.248024	24.764803	214.4326	36.43107
64.25098	33.29228	213.15625	24.584343
79.042076	25.212605	181.83995	21.624195
50.558937	26.65516	141.55978	37.03536
80.891716	34.202778	195.73067	25.862057
82.03984	25.737284	170.08806	26.04339
67.78191	20.553564	151.12392	33.966717
56.52875	21.971834	150.19763	54.53862
55.13045	32.205463	196.48575	38.122326
66.18809	26.27868	156.38338	37.213875
53.917377	24.336325	184.54417	34.800797
51.814526	32.148266	218.47598	45.66541
54.78777	30.703493	200.55968	48.527878
74.89684	33.99598	189.32648	28.69023
81.4502	36.937996	199.94722	30.498203
50.76956	23.203959	158.6188	49.23627
76.28452	26.118965	162.69424	37.8987
86.5441	37.44896	213.93233	32.54442
62.35659	34.5865	185.27943	37.470047
78.87257	25.50728	180.95456	27.194778
74.04793	32.82551	195.14355	31.23923
69.013405	37.76697	197.99834	38.440025
65.3229	24.616766	156.2603	36.532413
49.33502	27.763224	164.79225	30.198858
87.08217	27.212019	170.82304	30.978271
65.08483	32.544147	243.52089	22.244715
37.739952	25.486452	187.69179	28.45296
78.18693	31.988407	188.37859	27.536287
70.123245	33.415897	226.82626	35.21574
50.546513	28.348188	200.1794	44.02197
118.376175	25.357113	185.59761	15.442528
81.30187	21.958044	152.34482	30.305403
82.26616	33.34771	206.8499	28.374836
87.85996	32.66216	202.54094	29.342543
32.055313	27.8506	179.72472	46.131596
57.39157	26.122324	184.83139	39.08189
79.34868	35.369747	205.64764	38.390354
79.574455	27.135637	163.8573	26.216022
55.669224	39.940964	240.4105	16.698881
66.94162	27.201855	169.6016	37.85007
65.24262	29.49674	189.29614	26.944387
106.97671	22.571827	191.4328	35.20226
76.87528	24.920012	170.29897	24.13954
56.330894	21.691458	164.88004	53.6415
61.781418	28.24445	157.04788	32.048904
62.448868	30.69483	177.97743	23.429792
44.747597	26.568386	145.60027	47.16423
78.804306	28.92151	174.73474	31.360973
58.30163	31.32965	170.62207	36.335133
74.21392	36.406586	200.931	28.136312
46.70229	31.666826	202.70718	19.281355
71.968735	30.27396	165.15996	23.630423
79.76605	27.991629	177.21164	28.960714
50.925602	32.94478	229.13269	13.584968
55.480965	32.509995	200.60721	42.539852
33.444576	27.961128	168.89348	39.81011
71.11932	31.198225	216.0307	25.981419
70.415634	18.615374	168.06892	37.379715
63.924747	27.572638	174.1489	47.37394
75.09211	30.523594	205.02356	33.696117
59.185898	24.548021	171.76591	17.70976
50.50743	28.391441	150.25125	33.250076
66.18809	26.27868	156.38338	37.213875
49.18925	31.694834	192.00754	42.26492
62.90642	28.686321	153.38245	19.696274
70.60726	23.988155	155.77629	44.576164
90.53706	34.214005	195.67528	30.110655
93.9609	20.0174	143.61908	20.082125
50.380817	27.80391	173.5419	54.43623
73.065895	32.028576	188.13864	28.7557
78.027214	28.812115	180.35016	37.23076
62.72267	31.96784	161.35663	27.235376
71.73123	31.041088	189.13747	28.74817
162.13857	17.415516	213.89185	14.713339
54.944336	28.729267	162.0902	32.736095
96.24988	24.140944	176.52907	20.922068
60.56495	28.112638	189.44005	33.79982
77.25132	26.13482	166.78961	26.774904
46.64726	29.398842	162.45735	49.520596
44.172092	32.018097	186.30473	45.61217
93.93742	32.558105	194.25465	31.458485
73.746475	31.078028	181.83766	38.63771
71.434204	26.662252	166.38026	48.888393
73.52565	26.97753	184.11195	30.562466
32.82504	25.01509	230.99368	23.33795
41.759747	22.636223	153.52444	37.336983
53.770172	21.473248	160.82028	34.65879
50.690506	20.121826	129.20905	40.404724
53.568943	27.389666	141.70805	34.228245
70.56317	30.527563	170.44124	27.972595
93.57954	20.16983	159.52756	25.828465
38.2973	26.77545	184.93434	37.389412
64.537895	24.485836	177.34814	45.554745
46.81471	25.682228	162.67688	34.260593
78.95389	20.855034	163.3072	25.020649
56.38049	32.086792	176.10648	31.892176
60.822334	33.2044	197.62428	31.170622
92.60468	32.84764	179.60678	13.259525
38.46276	26.737436	166.34666	45.331264
59.090137	26.662796	171.26578	49.107704
38.002884	23.251133	150.29512	49.59173
60.64986	37.307144	191.46713	30.847162
64.41177	31.87982	173.38345	28.505138
72.67731	23.542212	142.38788	24.153643
59.21801	28.574995	190.59157	48.761642
79.83726	32.927425	224.07834	35.648464
87.71874	20.08583	168.1155	35.926666
33.769928	30.56906	188.9107	19.455404
61.422104	27.18643	176.67972	44.69942
53.993507	26.699608	146.16975	39.589767
67.07857	24.959682	177.84232	42.99149
51.550823	31.79724	180.15031	44.737267
86.40214	26.269205	176.04733	26.232431
95.39369	33.7057	187.27005	21.961357
91.59385	42.108116	209.89703	28.265884
45.782997	28.991524	175.36185	47.429817
58.340847	31.81243	184.97086	24.328058
57.6378	25.623384	184.93362	34.149464
65.5475	33.11346	188.72981	29.12917
85.86936	30.153992	193.32857	26.667393
47.767853	32.183517	175.99326	25.261433
44.10372	32.25463	191.52946	42.392857
80.69271	32.024952	208.2565	18.330574
59.31442	22.542711	158.54924	29.115753
66.27842	33.330532	187.61009	17.06078
57.415386	31.31636	176.71	45.150326
75.77068	33.41561	169.61157	22.877914
54.372684	34.79065	240.70244	16.005304
68.5899	34.034424	243.35826	31.116825
48.409397	22.22459	180.73952	30.934996
67.09286	27.586405	154.13092	25.280184
67.99562	16.63834	173.38834	37.078777
42.962616	23.4922	146.81207	45.29113
81.71903	27.941093	197.49168	34.28723
39.181168	22.39455	242.58818	16.25926
63.286636	24.494469	149.91382	32.569897
83.58566	15.832847	162.09427	25.029984
40.796455	27.25734	198.02377	38.158672
59.44872	33.750603	199.88228	39.360203
68.63935	29.013765	164.27995	30.10114
57.967358	26.62456	178.37898	36.63506
73.17487	29.65463	172.43587	33.993263
73.68514	30.29233	186.03389	40.06259
42.280636	26.586136	143.26118	45.343685
69.99141	28.750185	234.87221	21.687168
57.069126	31.758167	176.20848	29.502346
65.67246	29.064617	183.76866	37.822437
77.48816	25.694454	181.79782	32.525112
116.47277	33.64035	171.9699	14.338522
75.15756	23.099932	171.20584	23.745476
62.324184	28.766304	176.30115	38.54536
58.73075	27.298586	186.87444	29.609303
72.209946	33.665684	190.5381	29.411924
77.128136	26.684229	188.75706	28.067596
60.59307	26.256426	221.52187	22.388525
76.05558	26.760784	188.60844	20.085478
51.049793	25.22229	193.32964	37.1327
44.93124	27.26927	168.23763	33.647724
85.41461	25.205597	180.1638	25.156229
82.50951	25.250988	176.08337	26.868082
97.85815	23.938805	174.09142	22.862335
86.697	22.755463	160.79044	20.65148
51.985004	22.059057	133.17781	22.401434
60.07242	28.64864	175.4435	39.398365
53.188854	26.259624	163.31857	25.43573
66.34971	21.526192	136.76782	43.667656
81.63036	24.47575	170.31221	28.874914
55.778095	30.067265	205.94894	47.60766
45.893574	26.239796	212.52568	16.092659
72.116615	29.649765	178.23154	32.226753
34.570267	23.790813	194.75003	52.066723
50.77553	24.874899	160.75931	37.566685
98.832436	26.800268	168.94923	26.021341
44.07578	21.94104	166.22449	26.80888
62.162964	31.943283	177.2283	30.086153
42.453598	27.627424	179.79495	40.887432
67.7955	27.374023	170.09479	33.290615
79.71066	28.149858	183.95203	30.6202
51.706394	23.32262	182.90968	26.743368
57.293125	31.642992	187.97261	32.17114
132.37282	30.623507	189.59761	11.245311
54.61225	30.850994	179.25266	41.040264
100.40524	33.613773	202.91159	27.916649
68.3621	26.31749	160.37576	41.29286
48.31169	43.29604	225.9392	17.733717
55.467014	27.694515	246.97554	15.361755
38.332832	28.724636	217.12088	18.691496
79.31469	36.48213	197.37756	25.024324
51.666546	35.73481	208.14775	35.80465
83.068825	21.947348	153.6454	26.667831
78.70511	31.86134	224.76045	29.250761
64.75672	26.779932	144.19675	40.394566
58.598907	29.456068	190.12025	30.720129
46.54084	27.708153	149.14862	38.88233
105.75464	22.556755	186.34636	34.63293
54.69739	30.182121	193.29625	39.450466
65.01046	22.482405	167.42365	49.401344
31.6394	20.647709	132.53139	58.041775
85.63625	24.85974	171.01814	22.690075
65.14826	32.913578	195.97104	38.610664
51.88833	28.131569	182.06349	37.85068
78.0196	25.887869	177.08765	12.42454
76.930695	35.49297	194.40671	30.773106
86.38981	46.722576	218.6155	34.75666
61.735027	26.466713	197.38336	31.598068
71.431404	23.571848	164.52328	23.031824
74.60416	25.79613	160.2116	33.469826
62.410263	26.991232	154.10855	28.641037
66.52104	29.156301	170.21997	35.76546
71.642166	28.107288	169.18564	25.88498
71.191956	29.556902	183.4129	27.59992
56.90807	22.380407	189.72368	34.361973
48.96824	26.756294	162.05492	29.543499
70.93322	21.883533	173.42035	29.871138
46.084057	21.81917	183.8487	34.577408
81.24682	20.895203	166.6089	35.645016
43.90647	21.430016	155.45348	31.9624
65.66281	30.739805	186.74907	37.06891
49.52579	26.509455	189.10281	43.125244
64.74772	33.659637	202.63689	32.700024
86.599495	34.182964	215.50299	31.72252
69.642426	34.853786	176.4846	33.893307
50.19018	29.764486	186.5723	33.414753
60.090965	28.651796	175.81392	52.4373
61.114597	24.781685	160.20065	39.954903
59.951756	30.974152	219.38101	36.439552
62.069542	31.01643	180.53708	27.480629
49.379333	27.923	158.56932	51.92566
77.84246	20.384388	154.13498	30.317476
66.15215	28.313637	177.31482	32.56597
54.641796	25.489223	171.44298	35.638042
72.47188	23.57874	149.75952	32.835022
76.76724	21.258415	159.71112	22.786398
60.226048	30.481964	183.88425	34.198254
72.55769	34.838764	244.3157	11.550053
45.004375	30.497892	173.51321	42.21434
51.736732	26.86428	181.82732	34.782196
60.95858	31.571173	196.3041	43.39042
59.464046	29.931677	220.66476	40.746895
90.08019	21.487999	162.21506	28.91788
69.17531	26.653183	167.69368	27.772799
69.41509	32.098927	189.8921	21.18486
29.392555	28.558254	197.49675	34.25545
58.979866	37.828835	208.86864	25.89926
61.61194	30.413279	173.97775	47.317318
61.403656	26.48325	166.05118	35.916317
85.272095	33.02525	199.5463	30.063658
75.00121	32.487183	179.45395	25.938011
72.255226	25.107534	158.15987	37.077644
79.15158	22.96788	175.68137	26.308817
49.20846	26.645172	181.84773	20.417128
57.93627	27.713045	157.28397	46.005157
47.79159	26.50812	138.03514	44.268505
62.559772	26.483973	173.84727	46.269814
58.45912	32.998775	203.62305	36.410244
83.229744	23.838932	174.7499	33.145653
53.055973	29.458649	183.69102	28.081017
45.59191	25.729347	144.32043	41.11654
48.802025	26.931042	195.47519	42.847042
65.16345	30.451454	170.81938	30.01647
62.961224	31.153177	180.3357	38.26876
57.177437	28.124554	177.32071	37.459747
78.22751	23.042337	167.79265	25.910069
78.007904	32.4537	181.18933	34.747066
69.00676	28.18847	168.87791	28.022617
74.757484	19.90649	150.8531	27.108946
51.412632	34.441467	185.59944	45.40408
53.82054	31.470057	191.45474	43.017178
61.07523	19.8967	152.02988	36.514503
66.55126	25.550488	206.43898	32.30306
68.51594	24.967672	168.22098	19.137514
71.62997	27.854696	160.13191	30.9591
40.620445	29.835829	212.18161	19.346184
64.99901	31.567661	181.34348	32.840393
71.914665	29.929148	181.2499	33.96841
58.668888	31.943874	179.56529	24.965656
104.8892	31.05321	195.22575	24.453438
46.107925	21.309069	157.77142	44.007698
62.05759	26.604382	159.62857	38.89819
54.546093	16.579838	135.15607	35.63232
54.339397	29.583164	170.21193	24.397303
79.92427	27.804337	173.12596	29.384008
64.81203	24.317028	151.39388	36.607746
74.839066	33.015034	177.81078	35.454536
51.752907	30.107317	183.67401	32.541355
60.32743	30.968498	203.03735	24.521214
61.965885	33.08808	161.65721	28.1834
39.705803	28.743792	167.04762	32.153736
62.802387	16.799665	126.57285	39.68814
35.171566	25.798817	166.89268	58.36411
47.28406	28.480345	167.38104	41.727062
60.254513	25.642424	161.79576	31.642675
40.1725	22.564756	119.80711	34.734634
53.264412	25.11233	161.6307	50.9089
53.43329	27.974264	183.70956	46.20204
73.97483	26.156696	171.88603	28.699438
74.4955	29.174427	192.5976	30.98678
57.50684	28.730104	164.04633	29.060604
50.54118	23.607979	139.89664	32.02227
82.48462	30.233112	224.12575	36.01147
101.460754	29.393784	198.47139	25.260122
62.986523	20.314058	149.07655	39.65932
75.54315	27.474798	178.98026	37.566887
87.33239	34.08848	224.3693	20.429457
86.40773	28.18505	184.5778	38.381058
57.72146	23.975983	144.75374	30.485538
83.62785	31.684832	180.66313	21.966854
42.064598	34.199467	176.90103	39.77476
122.26199	24.620447	205.80988	19.730865
59.228947	30.21707	191.02385	36.951576
42.375603	29.040886	158.5113	43.047855
41.53183	22.881227	182.8832	47.424713
54.327793	37.972206	224.8408	32.14096
79.97989	31.875961	173.34871	35.617496
43.286705	24.680561	187.86661	39.48449
57.932743	25.016052	151.60054	43.026424
85.83886	35.658752	249.18283	18.130863
73.696	23.794333	158.89984	29.745272
38.592255	24.526443	166.89664	36.21503
51.014088	31.219902	182.36043	29.04593
90.29063	17.699911	189.48299	37.326347
68.463844	27.042147	168.56326	45.08899
50.349735	22.11079	181.02301	29.47619
71.01836	31.283258	178.05717	36.214302
89.76236	18.564615	169.26338	28.000183
86.81298	40.89028	217.14024	16.034636
107.41958	18.070732	171.4269	21.089434
68.2773	29.546291	181.5282	34.261093
80.03168	19.700035	170.5071	16.85203
89.392044	30.337925	164.7083	26.367617
59.664444	28.689821	161.5515	44.051895
96.88836	33.61364	193.74988	19.719429
69.87999	27.887539	185.06555	26.257227
76.489395	28.076189	182.38724	30.663752
62.11029	32.353485	175.67563	37.71358
61.58389	29.135618	167.41235	45.86042
73.57237	26.676054	183.53093	25.840967
56.840416	31.58915	176.175	47.765606
54.8746	31.216389	213.20663	36.30469
94.675964	30.651236	209.39209	21.547543
49.519043	28.576189	166.64824	34.703575
68.39064	38.322533	207.70682	26.827929
87.31027	40.704975	206.07281	31.460878
46.494053	23.05105	153.464	43.89544
40.30277	29.806202	224.41191	35.582714
60.68037	30.839926	180.78468	36.77898
57.3562	33.516006	189.69469	39.187225
52.970383	23.47581	129.83383	47.87196
57.2665	33.14364	178.63115	30.415077
45.40695	25.533175	225.39584	27.888868
61.8181	30.46142	198.02531	29.138813
68.947975	26.342943	181.98665	43.309883
66.915344	45.536903	227.1481	21.451305
54.773605	31.489714	177.07077	38.08465
54.725666	23.688402	143.31342	34.111416
67.26559	27.943945	194.63393	40.74407
73.87647	26.688837	189.55089	29.633707
80.99493	26.877678	177.94223	27.590614
85.68323	32.600464	187.80688	28.965294
49.504055	22.643627	175.94447	42.108204
73.588356	33.82536	218.65671	42.051697
53.101307	31.012695	175.79897	51.830803
76.76959	27.532793	160.98007	27.075035
68.83885	25.745722	154.25758	28.881079
79.270164	24.06778	167.36304	30.316908
69.73628	32.73768	168.0038	24.296011
68.59583	34.206875	207.6808	33.378338
47.202774	29.396263	187.12175	41.771526
61.291195	27.639845	172.64163	28.027771
72.857445	31.544205	158.26012	28.404325
75.4585	34.997253	202.32663	21.861868
47.390438	25.15852	215.6479	20.989252
67.07766	29.150394	177.29485	24.56448
95.61483	27.181843	186.13347	23.793104
74.80804	18.995644	132.497	24.37583
88.50584	32.413815	204.43422	31.913664
79.649284	40.690224	225.80592	31.327822
62.668457	27.815285	173.4913	36.559406
62.543358	31.473803	244.12582	14.749652
55.725067	29.571486	200.43546	34.80434
88.75398	20.880762	163.03162	24.440416
57.769688	31.404377	190.92593	31.757738
81.515465	21.536297	150.12917	30.127346
62.80025	28.768982	161.66624	28.259266
72.20371	30.167408	176.88635	40.975906
65.17	20.26737	137.0528	36.462013
60.363373	38.332993	199.02191	35.375015
70.95638	34.56431	194.2562	22.704588
77.2047	28.906534	193.8337	24.389503
37.391506	30.80646	186.7843	45.661144
42.87687	24.21961	188.83054	31.453436
94.06561	26.72209	160.88702	24.004425
62.500492	28.462212	171.51804	37.75848
87.72074	31.403587	239.24188	26.145182
54.90808	29.323835	185.33633	45.431496
40.81597	26.69638	161.16196	47.88074
52.86014	34.09792	213.86171	41.47988
73.69644	36.31657	245.48726	27.917446
65.31626	26.54516	143.42435	43.24916
77.972694	21.925627	175.87984	39.205933
49.12977	30.032225	174.02435	40.61527
65.74691	25.262625	153.09059	46.35863
70.93994	30.107061	182.02705	31.95461
88.46066	28.718004	197.36496	29.857407
66.96071	31.238585	193.54967	30.12002
74.558136	37.74349	232.56226	33.053886
35.269848	25.46578	170.76678	33.88389
53.27443	27.121643	149.02063	44.263294
60.179615	35.579956	230.89594	17.318552
62.174698	30.342138	175.3283	37.389896
59.38503	27.278229	171.91382	38.70104
56.45007	29.607943	154.10054	29.784515
101.72758	43.158268	210.01094	28.190498
42.136192	24.073849	181.49095	40.88245
77.89367	28.064093	227.16362	26.433306
59.910324	31.239256	164.20973	31.477259
72.13436	30.80928	192.43968	31.167746
57.042667	25.794676	197.1746	34.497856
68.14784	20.553493	160.74709	40.018906
77.46932	28.638464	176.9197	32.122353
56.91895	28.055716	181.46295	31.307365
41.471306	30.972261	168.16254	45.116177
78.16826	27.465847	183.76114	40.91448
73.12699	29.807169	192.1783	39.721092
74.56915	26.33741	184.3635	41.79756
62.29105	37.756676	198.31763	29.802599
89.25412	30.099194	168.74153	26.561003
65.627	35.177208	174.91658	34.730457
55.371178	21.607086	150.91763	35.74614
54.469475	27.830944	208.19331	27.519346
74.57295	19.435122	163.03018	31.106108
